Table S5 | Statistical hypothesis testing calculation results    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data type,Species number,Dataset name,method,I_val,E_val,rep,n_samples,pp_Porifera,pp_Ctenophora,pp_Cnidaria,pp_Xenacoelomorpha,pp_Hemichordata,pp_Echinodermata,pp_Lophotrochozoa,pp_Ecdysozoa,pp_metazoans,pp_metazoans_ingroup,pp_Ctenophora_Sister,pp_Porifera_Sister,pp_Deuterostome,pp_Nephrozoa,pp_Xenambulacraria,bf_Porifera,bf_Xenacoelomorpha,bf_Deutorostome,bf_Porifera>5,bf_Porifera<-5,bf_Xenacoelomorpha>5,bf_Xenacoelomorpha<-5,bf_Deutorostome>5,bf_Deutorostome<-5,
Gene content,47,Opi,Orthogroups,1.5,1.00E-12,2,60001,1,1,1,1,1,1,0.2380836,1,1,0.9997333,0,1,1,1,0,11.00209984,11.00209984,11.00209984,1,0,1,0,1,0,
Gene content,47,Opi,Orthogroups,1.5,1.00E-12,3,60001,1,1,1,1,1,1,0.160352,1,1,0.9997778,0,1,1,1,0,11.00209984,11.00209984,11.00209984,1,0,1,0,1,0,
Gene content,47,Opi,Orthogroups,1.5,1.00E-12,4,60001,1,1,1,1,1,1,0.225795,1,1,0.9994889,0,1,1,1,0,11.00209984,11.00209984,11.00209984,1,0,1,0,1,0,
Gene content,47,Opi,Orthogroups,2.0,1.00E-02,1,60001,1,1,1,1,1,1,0.003399924,1,1,0.2923935,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.0,1.00E-02,2,60001,1,1,1,1,1,1,0.02164396,1,1,0.2839048,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.0,1.00E-02,3,60001,1,1,1,1,1,1,0.02164396,1,1,0.2839048,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.0,1.00E-02,4,60001,1,1,1,1,1,1,0.01424413,1,1,0.2995489,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.0,1.00E-05,1,60001,1,1,1,1,1,1,0,1,1,0.9590009,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.0,1.00E-05,2,60001,1,1,1,1,1,1,0,1,1,0.9737339,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.0,1.00E-05,3,60001,1,1,1,1,1,1,0,1,1,0.9634008,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.0,1.00E-05,4,60001,1,1,1,1,1,1,0,1,1,0.9692673,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.0,1.00E-09,1,60001,1,1,1,1,1,1,0.7814271,1,1,0.9992222,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.0,1.00E-09,2,60001,1,1,1,1,1,1,0.9404458,1,1,0.9995778,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.0,1.00E-09,3,60001,1,1,1,1,1,1,0.9404458,1,1,0.9995778,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.0,1.00E-09,4,60001,1,1,1,1,1,1,0.8593142,1,1,0.9988,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.0,1.00E-12,1,60001,1,1,1,1,1,1,0.9564454,1,1,0.9998444,0,1,1,1,0,11.00209984,11.00209984,11.00209984,1,0,1,0,1,0,
Gene content,47,Opi,Orthogroups,2.0,1.00E-12,2,60001,1,1,1,1,1,1,0.9969112,1,1,1,0,1,1,1,0,11.00209984,11.00209984,11.00209984,1,0,1,0,1,0,
Gene content,47,Opi,Orthogroups,2.0,1.00E-12,3,60001,1,1,1,1,1,1,0.9919113,1,1,1,0,1,1,1,0,11.00209984,11.00209984,11.00209984,1,0,1,0,1,0,
Gene content,47,Opi,Orthogroups,2.0,1.00E-12,4,60001,1,1,1,1,1,1,0.9597564,1,1,1,0,1,1,1,0,11.00209984,11.00209984,11.00209984,1,0,1,0,1,0,
Gene content,47,Opi,Orthogroups,2.5,1.00E-02,1,65812,1,1,1,1,1,1,0.2028809,1,1,0.1577625,0,1,0,1,0,11.09454228,11.09454228,-11.09454228,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-02,2,70211,1,1,1,1,1,1,0.1558138,1,1,0.1546364,0,1,0,1,0,11.15924603,11.15924603,-11.15924603,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-02,3,67909,1,1,1,1,1,1,0.2250452,1,1,0.1614309,0,1,0,1,0,11.12590913,11.12590913,-11.12590913,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-02,4,66951,1,1,1,1,1,1,0.1250448,1,1,0.1669056,0,1,0,1,0,11.11170135,11.11170135,-11.11170135,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-05,1,60001,1,1,1,1,1,1,0.006977623,1,1,0.9964223,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-05,2,60001,1,1,1,1,1,1,0.003955468,1,1,0.9952223,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-05,3,60001,1,1,1,1,1,1,0.0185107,1,1,0.9980667,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-05,4,60001,1,1,1,1,1,1,0.01626631,1,1,0.9976223,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-09,1,60001,1,1,1,1,1,1,0.9836004,1,1,0.9996445,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-09,2,60001,1,1,1,1,1,1,0.9986889,1,1,0.9996445,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-09,3,60001,1,1,1,1,1,1,0.9986889,1,1,0.9996445,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-09,4,60001,1,1,1,1,1,1,0.9987334,1,1,0.9997778,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-12,1,60001,1,1,1,1,1,1,1,1,1,0.9996,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-12,2,60001,1,1,1,1,1,1,0.9996222,1,1,0.9999556,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-12,3,60001,1,1,1,1,1,1,1,1,1,0.9999111,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,2.5,1.00E-12,4,60001,1,1,1,1,1,1,1,1,1,0.9999556,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-02,1,70001,1,1,1,1,1,1,0.9334298,1,1,0.8708786,0,1,0,0,1,11.15625052,-11.15625052,-11.15625052,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-02,2,70001,1,1,1,1,1,1,0.9470867,1,1,0.8777928,0,1,0,0,1,11.15625052,-11.15625052,-11.15625052,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-02,3,70001,1,1,1,1,1,1,0.9283061,1,1,0.8720786,0,1,0,0,1,11.15625052,-11.15625052,-11.15625052,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-02,4,70001,1,1,1,1,1,1,0.9553532,1,1,0.8750119,0,1,0,0,1,11.15625052,-11.15625052,-11.15625052,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-05,1,60001,1,1,1,1,1,1,0.9981112,1,1,0.9832448,0,1,0,0,1,11.00209984,-11.00209984,-11.00209984,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-05,2,60001,1,1,1,1,1,1,0.9962223,1,1,0.9792005,0,1,0,0,1,11.00209984,-11.00209984,-11.00209984,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-05,3,60001,1,1,1,1,1,1,0.9981556,1,1,0.9790005,0,1,0,0,1,11.00209984,-11.00209984,-11.00209984,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-05,4,60001,1,1,1,1,1,1,0.9981556,1,1,0.9790005,0,1,0,0,1,11.00209984,-11.00209984,-11.00209984,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-09,1,60001,1,1,1,1,1,1,1,1,1,0.8694029,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-09,2,60001,1,1,1,1,1,1,1,1,1,0.8795138,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-09,3,60001,1,1,1,1,1,1,1,1,1,0.8836026,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-09,4,60001,1,1,1,1,1,1,1,1,1,0.8836026,0,1,0,1,0,11.00209984,11.00209984,-11.00209984,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-12,1,58993,1,1,1,1,1,1,1,1,1,0.9986439,0,1,0,1,0,10.98515712,10.98515712,-10.98515712,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-12,2,48046,1,1,1,1,1,1,1,1,1,0.9983072,0,1,0,1,0,10.77989335,10.77989335,-10.77989335,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-12,3,59319,1,1,1,1,1,1,1,1,1,0.9988312,0,1,0,1,0,10.99066808,10.99066808,-10.99066808,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,4.0,1.00E-12,4,54915,1,1,1,1,1,1,1,1,1,0.9983004,0,1,0,1,0,10.9135236,10.9135236,-10.9135236,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-02,1,70001,1,1,1,1,1,1,0.9993905,1,1,0.5114188,0,1,0,0,1,11.15625052,-11.15625052,-11.15625052,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-02,2,70001,1,1,1,1,1,1,0.9990476,1,1,0.4974,0,1,0,0,1,11.15625052,-11.15625052,-11.15625052,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-02,3,70001,1,1,1,1,1,1,0.9993143,1,1,0.5088284,0,1,0,0,1,11.15625052,-11.15625052,-11.15625052,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-02,4,70001,1,1,1,1,1,1,0.9993143,1,1,0.5088284,0,1,0,0,1,11.15625052,-11.15625052,-11.15625052,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-05,1,76060,1,1,1,1,1,1,1,1,1,0.1741082,0,1,0,0,1,11.23926463,-11.23926463,-11.23926463,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-05,2,71735,1,1,1,1,1,1,1,1,1,0.1721683,0,1,0,0,1,11.18072011,-11.18072011,-11.18072011,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-05,3,76445,1,1,1,1,1,1,1,1,1,0.1845502,0,1,0,0,1,11.24431373,-11.24431373,-11.24431373,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-05,4,70891,1,1,1,1,1,1,1,1,1,0.1790329,0,1,0,0,1,11.16888466,-11.16888466,-11.16888466,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-09,1,60001,1,1,1,1,1,1,1,1,1,0.3228817,0,1,0,0,1,11.00209984,-11.00209984,-11.00209984,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-09,2,60001,1,1,1,1,1,1,1,1,1,0.3195262,0,1,0,0,1,11.00209984,-11.00209984,-11.00209984,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-09,3,60001,1,1,1,1,1,1,1,1,1,0.3236373,0,1,0,0,1,11.00209984,-11.00209984,-11.00209984,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-09,4,60001,1,1,1,1,1,1,1,1,1,0.3174818,0,1,0,0,1,11.00209984,-11.00209984,-11.00209984,1,0,0,1,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-12,1,70001,1,1,1,1,1,1,1,1,1,0.9962858,0,1,0,1,0,11.15625052,11.15625052,-11.15625052,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-12,2,70001,1,1,1,1,1,1,1,1,1,0.997162,0,1,0,1,0,11.15625052,11.15625052,-11.15625052,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-12,3,70001,1,1,1,1,1,1,1,1,1,0.9916954,0,1,0,1,0,11.15625052,11.15625052,-11.15625052,1,0,1,0,0,1,
Gene content,47,Opi,Orthogroups,6.0,1.00E-12,4,70001,1,1,1,1,1,1,1,1,1,0.9966286,0,1,0,1,0,11.15625052,11.15625052,-11.15625052,1,0,1,0,0,1,
Gene content,36,ChoAco-dis,HomogroupsdisAb,1.5,1.00E-03,1,70001,1,1,1,1,1,1,0.0003238034,1,1,0.02087579,0,1,1,1,0,12.83589269,4.427140124,11.15625052,1,0,0,0,1,0,
Gene content,36,ChoAco-dis,HomogroupsdisAb,1.5,1.00E-03,2,70001,1,1,1,1,1,1,0.0001333308,1,1,0.02839946,0,1,1,1,0,12.83589269,4.427140124,11.15625052,1,0,0,0,1,0,
Gene content,36,ChoAco-dis,HomogroupsdisAb,1.5,1.00E-03,3,70001,1,1,1,1,1,1,0.0001142835,1,1,0.01908535,0,1,1,1,0,12.83589269,4.427140124,11.15625052,1,0,0,0,1,0,
Gene content,36,ChoAco-dis,HomogroupsdisAb,1.5,1.00E-03,4,70001,1,1,1,1,1,1,0.0002666616,1,1,0.02108531,0,1,1,1,0,12.83589269,4.427140124,11.15625052,1,0,0,0,1,0,
Gene content,36,ChoAco-dis,OrthogroupsdisAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,1,1,1,0.9838672,0,1,1,1,0,12.2762769,3.867524336,10.59663473,1,0,0,0,1,0,
Gene content,36,ChoAco-dis,OrthogroupsdisAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,0.9999667,1,1,0.9820339,0,1,1,1,0,12.2762769,3.867524336,10.59663473,1,0,0,0,1,0,
Gene content,36,ChoAco-dis,OrthogroupsdisAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,0.9999667,1,1,0.9820339,0,1,1,1,0,12.2762769,3.867524336,10.59663473,1,0,0,0,1,0,
Gene content,36,ChoAco-dis,OrthogroupsdisAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,0.9895003,1,1,0.9866338,0,1,1,1,0,12.2762769,3.867524336,10.59663473,1,0,0,0,1,0,
Gene content,36,ChoAco-dis,OrthogroupsdisP,1.5,1.00E-03,1,40001,1,1,1,1,1,1,0.9751675,1,1,0.9744342,0,1,1,1,0,12.2762769,3.867524336,10.59663473,1,0,0,0,1,0,
Gene content,36,ChoAco-dis,OrthogroupsdisP,1.5,1.00E-03,2,40001,1,1,1,1,1,1,0.9710343,1,1,0.978634,0,1,1,1,0,12.2762769,3.867524336,10.59663473,1,0,0,0,1,0,
Gene content,36,ChoAco-dis,OrthogroupsdisP,1.5,1.00E-03,3,40001,1,1,1,1,1,1,0.9963001,1,1,0.9735009,0,1,1,1,0,12.2762769,3.867524336,10.59663473,1,0,0,0,1,0,
Gene content,36,ChoAco-dis,OrthogroupsdisP,1.5,1.00E-03,4,40001,1,1,1,1,1,1,0.9963001,1,1,0.9735009,0,1,1,1,0,12.2762769,3.867524336,10.59663473,1,0,0,0,1,0,
Gene content,33,ChoAco-ne,HomogroupsneAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,1,1,1,0.01526616,0,1,1,1,0,13.06473426,5.479184471,10.59663473,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,HomogroupsneAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,1,1,1,0.01326622,0,1,1,1,0,13.06473426,5.479184471,10.59663473,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,HomogroupsneAb,1.5,1.00E-03,3,40001,1,1,1,1,1,1,1,1,1,0.009033032,0,1,1,1,0,13.06473426,5.479184471,10.59663473,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,HomogroupsneAb,1.5,1.00E-03,4,40001,1,1,1,1,1,1,1,1,1,0.009033032,0,1,1,1,0,13.06473426,5.479184471,10.59663473,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,HomogroupsneP,1.5,1.00E-03,1,60001,1,1,1,1,1,1,1,1,1,0.9545343,0,1,1,1,0,13.47019937,5.884649579,11.00209984,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,HomogroupsneP,1.5,1.00E-03,2,60001,1,1,1,1,1,1,1,1,1,0.9650008,0,1,1,1,0,13.47019937,5.884649579,11.00209984,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,HomogroupsneP,1.5,1.00E-03,3,60001,1,1,1,1,1,1,1,1,1,0.960712,0,1,1,1,0,13.47019937,5.884649579,11.00209984,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,HomogroupsneP,1.5,1.00E-03,4,60001,1,1,1,1,1,1,1,1,1,0.9679118,0,1,1,1,0,13.47019937,5.884649579,11.00209984,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,OrthogroupsneAb,1.5,1.00E-03,1,50001,1,1,1,1,1,1,1,1,1,0.9603211,0,1,1,1,0,13.28787782,5.702328022,10.81977828,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,OrthogroupsneAb,1.5,1.00E-03,2,50001,1,1,1,1,1,1,1,1,1,0.9635743,0,1,1,1,0,13.28787782,5.702328022,10.81977828,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,OrthogroupsneAb,1.5,1.00E-03,3,50001,1,1,1,1,1,1,1,1,1,0.9572011,0,1,1,1,0,13.28787782,5.702328022,10.81977828,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,OrthogroupsneAb,1.5,1.00E-03,4,50001,1,1,1,1,1,1,1,1,1,0.9572011,0,1,1,1,0,13.28787782,5.702328022,10.81977828,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,OrthogroupsneP,1.5,1.00E-03,1,60001,1,1,1,1,1,1,1,1,1,0.9850448,0,1,1,1,0,13.47019937,5.884649579,11.00209984,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,OrthogroupsneP,1.5,1.00E-03,2,60001,1,1,1,1,1,1,1,1,1,0.9820671,0,1,1,1,0,13.47019937,5.884649579,11.00209984,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,OrthogroupsneP,1.5,1.00E-03,3,60001,1,1,1,1,1,1,1,1,1,0.9814226,0,1,1,1,0,13.47019937,5.884649579,11.00209984,1,0,1,0,1,0,
Gene content,33,ChoAco-ne,OrthogroupsneP,1.5,1.00E-03,4,60001,1,1,1,1,1,1,1,1,1,0.9858003,0,1,1,1,0,13.47019937,5.884649579,11.00209984,1,0,1,0,1,0,
Gene content,39,Cho-dis,HomogroupsdisAb,1.5,1.00E-03,1,50001,0.9998133,1,1,1,1,1,0,1,1,0.003199915,0,1,1,1,0,7.035818245,15.20476359,10.81977828,1,0,1,0,1,0,
Gene content,39,Cho-dis,HomogroupsdisAb,1.5,1.00E-03,2,50001,0.9998667,1,1,1,1,1,0,1,1,0.002479934,0,1,1,1,0,7.035818245,15.20476359,10.81977828,1,0,1,0,1,0,
Gene content,39,Cho-dis,HomogroupsdisAb,1.5,1.00E-03,3,50001,1,1,1,1,1,1,0,1,1,0.002533266,0,1,1,1,0,7.035818245,15.20476359,10.81977828,1,0,1,0,1,0,
Gene content,39,Cho-dis,HomogroupsdisAb,1.5,1.00E-03,4,50001,0.9999733,1,1,1,1,1,0,1,1,0.002266606,0,1,1,1,0,7.035818245,15.20476359,10.81977828,1,0,1,0,1,0,
Gene content,39,Cho-dis,HomogroupsdisP,1.5,1.00E-03,1,60001,0.9999556,1,1,1,1,1,0,1,1,0.003333259,0,1,1,1,0,7.218139802,15.38708514,11.00209984,1,0,1,0,1,0,
Gene content,39,Cho-dis,HomogroupsdisP,1.5,1.00E-03,2,60001,0.9998222,1,1,1,1,1,0,1,1,0.00539988,0,1,1,1,0,7.218139802,15.38708514,11.00209984,1,0,1,0,1,0,
Gene content,39,Cho-dis,HomogroupsdisP,1.5,1.00E-03,3,60001,0.9998222,1,1,1,1,1,0,1,1,0.00539988,0,1,1,1,0,7.218139802,15.38708514,11.00209984,1,0,1,0,1,0,
Gene content,39,Cho-dis,HomogroupsdisP,1.5,1.00E-03,4,60001,0.9999333,1,1,1,1,1,0,1,1,0.00282216,0,1,1,1,0,7.218139802,15.38708514,11.00209984,1,0,1,0,1,0,
Gene content,39,Cho-dis,OrthogroupsdisAb,1.5,1.00E-03,1,100001,1,1,1,1,1,0,0.1608112,1,1,0.9910801,0,1,0,0,1,7.728965426,-7.127940163,-11.51292546,1,0,0,1,0,1,
Gene content,39,Cho-dis,OrthogroupsdisAb,1.5,1.00E-03,2,100001,1,1,1,1,1,0,0.2999693,1,1,0.9919334,0,1,0,0,1,7.728965426,-7.127940163,-11.51292546,1,0,0,1,0,1,
Gene content,39,Cho-dis,OrthogroupsdisAb,1.5,1.00E-03,3,100001,1,1,1,1,1,0,0.1615712,1,1,0.9926001,0,1,0,0,1,7.728965426,-7.127940163,-11.51292546,1,0,0,1,0,1,
Gene content,39,Cho-dis,OrthogroupsdisAb,1.5,1.00E-03,4,100001,1,1,1,1,1,0,0.1615712,1,1,0.9926001,0,1,0,0,1,7.728965426,-7.127940163,-11.51292546,1,0,0,1,0,1,
Gene content,39,Cho-dis,OrthogroupsdisP,1.5,1.00E-03,1,33369,0.9999201,1,1,1,1,0,0.4949055,1,1,0.9977225,0,1,0,0,1,6.631392597,-6.030367334,-10.41535264,1,0,0,1,0,1,
Gene content,39,Cho-dis,OrthogroupsdisP,1.5,1.00E-03,2,28092,1,1,1,1,1,0,0.3190944,1,1,0.9983388,0,1,0,0,1,6.45924448,-5.858219218,-10.24320452,1,0,0,1,0,1,
Gene content,39,Cho-dis,OrthogroupsdisP,1.5,1.00E-03,3,30189,1,1,1,1,1,0,0.282528,1,1,0.999205,0,1,0,0,1,6.531239734,-5.930214472,-10.31519977,1,0,0,1,0,1,
Gene content,39,Cho-dis,OrthogroupsdisP,1.5,1.00E-03,4,30574,1,1,1,1,1,0,0.3255418,1,1,0.9973398,0,1,0,0,1,6.543912506,-5.942887244,-10.32787255,1,0,0,1,0,1,
Gene content,36,Cho-ne,HomogroupsneAb,1.5,1.00E-03,1,40001,0.9992,1,1,1,1,1,1,1,1,0.0948635,0,1,1,1,0,4.925605045,13.55801213,10.59663473,0,0,1,0,1,0,
Gene content,36,Cho-ne,HomogroupsneAb,1.5,1.00E-03,2,40001,0.9994,1,1,1,1,1,1,1,1,0.08983034,0,1,1,1,0,4.925605045,13.55801213,10.59663473,0,0,1,0,1,0,
Gene content,36,Cho-ne,HomogroupsneAb,1.5,1.00E-03,3,40001,0.9992667,1,1,1,1,1,1,1,1,0.0978634,0,1,1,1,0,4.925605045,13.55801213,10.59663473,0,0,1,0,1,0,
Gene content,36,Cho-ne,HomogroupsneAb,1.5,1.00E-03,4,40001,0.9996667,1,1,1,1,1,1,1,1,0.09929669,0,1,1,1,0,4.925605045,13.55801213,10.59663473,0,0,1,0,1,0,
Gene content,36,Cho-ne,HomogroupsneP,1.5,1.00E-03,1,60001,0.9999556,1,1,1,1,1,1,1,0,0,0,0,1,0,0,-5.671029688,2.961377397,11.00209984,0,1,0,0,1,0,
Gene content,36,Cho-ne,HomogroupsneP,1.5,1.00E-03,2,50001,1,1,1,1,1,1,1,1,1,0.0612517,0,1,1,1,0,5.148748596,13.78115568,10.81977828,1,0,1,0,1,0,
Gene content,36,Cho-ne,HomogroupsneP,1.5,1.00E-03,3,50001,1,1,1,1,1,1,1,1,1,0.06562492,0,1,1,1,0,5.148748596,13.78115568,10.81977828,1,0,1,0,1,0,
Gene content,36,Cho-ne,HomogroupsneP,1.5,1.00E-03,4,50001,1,1,1,1,1,1,1,1,1,0.06045172,0,1,1,1,0,5.148748596,13.78115568,10.81977828,1,0,1,0,1,0,
Gene content,36,Cho-ne,OrthogroupsneAb,1.5,1.00E-03,1,80001,0.9999833,1,1,1,1,0,1,1,1,0.9993333,0,1,0,0,1,5.618752225,-8.328404516,-11.28978191,1,0,0,1,0,1,
Gene content,36,Cho-ne,OrthogroupsneAb,1.5,1.00E-03,2,80001,1,1,1,1,1,0,1,1,1,0.9992333,0,1,0,0,1,5.618752225,-8.328404516,-11.28978191,1,0,0,1,0,1,
Gene content,36,Cho-ne,OrthogroupsneAb,1.5,1.00E-03,3,80001,1,1,1,1,1,0,1,1,1,0.99915,0,1,0,0,1,5.618752225,-8.328404516,-11.28978191,1,0,0,1,0,1,
Gene content,36,Cho-ne,OrthogroupsneAb,1.5,1.00E-03,4,80001,1,1,1,1,1,0,1,1,1,0.9996167,0,1,0,0,1,5.618752225,-8.328404516,-11.28978191,1,0,0,1,0,1,
Gene content,36,Cho-ne,OrthogroupsneP,1.5,1.00E-03,1,80001,1,1,1,1,1,0,1,1,1,0.9979334,0,1,0,0,1,5.618752225,-8.328404516,-11.28978191,1,0,0,1,0,1,
Gene content,36,Cho-ne,OrthogroupsneP,1.5,1.00E-03,2,80001,1,1,1,1,1,0,1,1,1,0.9985834,0,1,0,0,1,5.618752225,-8.328404516,-11.28978191,1,0,0,1,0,1,
Gene content,36,Cho-ne,OrthogroupsneP,1.5,1.00E-03,3,80001,1,1,1,1,1,0,1,1,1,0.9994333,0,1,0,0,1,5.618752225,-8.328404516,-11.28978191,1,0,0,1,0,1,
Gene content,36,Cho-ne,OrthogroupsneP,1.5,1.00E-03,4,80001,1,1,1,1,1,0,1,1,1,0.99805,0,1,0,0,1,5.618752225,-8.328404516,-11.28978191,1,0,0,1,0,1,
Gene content,38,HolAco-dis,HomogroupsdisAb,1.5,1.00E-03,1,40001,1,1,1,1,1,1,0.005966468,1,1,0.00119996,0,1,1,1,0,11.96612198,18.28006787,10.59663473,1,0,1,0,1,0,
Gene content,38,HolAco-dis,HomogroupsdisAb,1.5,1.00E-03,2,40001,1,1,1,1,1,1,0.01119963,1,1,0.0008666378,0,1,1,1,0,11.96612198,18.28006787,10.59663473,1,0,1,0,1,0,
